
DATE,PE
2020-10-06,27.88938677288192
2020-10-07,28.3748236660858
2020-10-08,28.60202472823832
2020-10-09,28.85345614471828
2020-10-12,29.327192764085964
2020-10-13,29.14222886067546
2020-10-14,28.949215832710976
2020-10-15,28.904987137996848
2020-10-16,28.908887229275575
2020-10-19,28.43681022321799
2020-10-20,28.571238901335988
2020-10-21,28.508505518214253
2020-10-22,28.657289851464604
2020-10-23,28.756036843415483
2020-10-26,28.221475396232677
2020-10-27,28.13608829142809
2020-10-28,27.14322462866152
2020-10-29,27.467513069454817
2020-10-30,27.13434569745249
2020-11-02,27.84287997308436
2020-11-03,28.33846412650349
2020-11-04,28.963243334174447
2020-11-05,29.52687358062074
2020-11-06,29.51837833291278
2020-11-09,29.86373959121877
2020-11-10,29.82193624358651
2020-11-11,30.05013037261334
2020-11-12,29.7502733619312
2020-11-13,30.1551854655564
2020-11-16,30.50643451930356
2020-11-17,30.3602489696358
2020-11-18,30.009168138615525
2020-11-19,30.127596938346368
2020-11-20,29.9229539910842
2020-11-23,30.091597274791827
2020-11-24,30.57792917823198
2020-11-25,30.529481032887546
2020-11-26,30.529481032887546
2020-11-27,30.602657919084866
2020-11-30,30.46202371940449
2020-12-01,31.281602323197813
2020-12-02,31.33763238811069
2020-12-03,31.318073112401777
2020-12-04,31.59480696959344
2020-12-07,31.533652203621457
2020-12-08,31.621540826785104
2020-12-09,31.37017423983601
2020-12-10,31.32985992483772
2020-12-11,31.290228903313974
2020-12-14,31.153826443457465
2020-12-15,31.556371711650154
2020-12-16,31.61231636487872
2020-12-17,31.79432866416126
2020-12-18,31.68269559275709
2020-12-21,31.558934062179706
2020-12-22,31.493508711991804
2020-12-23,31.516996925179367
2020-12-24,31.628459173214896
2020-12-25,31.628459173214896
2020-12-28,31.90433891356337
2020-12-29,31.83327639221045
2020-12-30,31.875982234369665
2020-12-31,32.08122651178682
2021-01-01,32.08122651178682
2021-01-04,28.324913892078072
2021-01-05,28.52552621507845
2021-01-06,28.68840413318025
2021-01-07,29.114351320321468
2021-01-08,29.2742441637964
2021-01-11,29.082357443551476
2021-01-12,29.09445082280903
2021-01-13,29.16065824722541
2021-01-14,29.051205510907003
2021-01-15,28.84232682740145
2021-01-18,28.84232682740145
2021-01-19,29.07699961729812
2021-01-20,29.482204362801376
2021-01-21,29.491542288557213
2021-01-22,29.40275545350172
2021-01-25,29.50907003444317
2021-01-26,29.46513585916571
2021-01-27,28.70853425181783
